DateTime,SPPC,CFE,PACW,DWR-N,NCPA_Bay,NCPA_Valley,PG&E,SVP,WALC,PAUT,AESO,NEVP,TH_Mead,IPFE,IPMV,IPTV,PAID,AVA,CHPD,DOPD,GCPD,PGE,PSEI,SCL,TPWR,APS,TH_PV,BURB,GLEN,LDWP,IID,PAWY,WACM,PSCO,TID,NWMT,WAUW,TEPC,BPA,MID,RDNG,SMUD,WAPA_BANC,WAPA_Valley,SDGE,SRP,ANHM,DWR-S,MWD,PASA,RVSD,SCE,VEA,VERN,BCHA,EPE,PNM
2030-01-04T09:00,1325,1761,3518,12243,12243,12243,12243,12243,982,3462,11487,2090,2090,500,500,500,500,451,451,451,451,451,451,451,451,4969,4969,3048,3048,3048,287,3818,3818,6311,261,1708,1708,1986,10513,1788,1788,1788,1788,1788,1744,4296,10092,10092,10092,10092,10092,10092,10092,10092,10014,1873,1873
2030-01-04T10:00,1309,1825,3406,11311,11311,11311,11311,11311,995,3466,11574,2037,2037,509,509,509,509,430,430,430,430,430,430,430,430,4785,4785,3094,3094,3094,287,3836,3836,6318,263,1703,1703,1922,10159,1816,1816,1816,1816,1816,1478,4103,9175,9175,9175,9175,9175,9175,9175,9175,10331,1871,1871
2030-01-04T11:00,1273,1885,3257,10425,10425,10425,10425,10425,933,3450,11677,1976,1976,497,497,497,497,406,406,406,406,406,406,406,406,4630,4630,3089,3089,3089,284,3803,3803,6291,263,1691,1691,1879,9729,1809,1809,1809,1809,1809,1337,3925,8725,8725,8725,8725,8725,8725,8725,8725,10428,1826,1826
2030-01-04T12:00,1243,1888,3137,9860,9860,9860,9860,9860,911,3415,11787,1945,1945,500,500,500,500,383,383,383,383,383,383,383,383,4486,4486,3079,3079,3079,276,3750,3750,6193,259,1687,1687,1836,9261,1765,1765,1765,1765,1765,1320,3790,8603,8603,8603,8603,8603,8603,8603,8603,10396,1750,1750
2030-01-04T13:00,1226,1871,3021,9861,9861,9861,9861,9861,897,3381,11784,1929,1929,483,483,483,483,362,362,362,362,362,362,362,362,4331,4331,3051,3051,3051,270,3669,3669,6123,256,1666,1666,1790,8999,1712,1712,1712,1712,1712,1462,3658,8955,8955,8955,8955,8955,8955,8955,8955,10166,1672,1672
2030-01-04T14:00,1214,1805,2938,10397,10397,10397,10397,10397,883,3363,11722,1912,1912,464,464,464,464,360,360,360,360,360,360,360,360,4194,4194,3044,3044,3044,269,3590,3590,6067,256,1648,1648,1761,8772,1706,1706,1706,1706,1706,1746,3535,9732,9732,9732,9732,9732,9732,9732,9732,9896,1592,1592
2030-01-04T15:00,1229,1780,2927,11522,11522,11522,11522,11522,873,3363,11697,1940,1940,460,460,460,460,378,378,378,378,378,378,378,378,4129,4129,3140,3140,3140,281,3522,3522,6042,261,1626,1626,1748,8859,1797,1797,1797,1797,1797,2176,3451,10849,10849,10849,10849,10849,10849,10849,10849,9709,1527,1527
2030-01-04T16:00,1310,1826,3115,12985,12985,12985,12985,12985,867,3396,11747,2165,2165,471,471,471,471,406,406,406,406,406,406,406,406,4251,4251,3457,3457,3457,339,3480,3480,6054,286,1631,1631,1766,9514,2089,2089,2089,2089,2089,2709,3438,11978,11978,11978,11978,11978,11978,11978,11978,9854,1542,1542
2030-01-04T17:00,1419,2011,3402,14443,14443,14443,14443,14443,803,3577,12079,2602,2602,505,505,505,505,421,421,421,421,421,421,421,421,4426,4426,3565,3565,3565,354,3511,3511,6297,291,1683,1683,1813,10270,2146,2146,2146,2146,2146,3029,3507,13155,13155,13155,13155,13155,13155,13155,13155,10702,1657,1657
2030-01-04T18:00,1424,2050,3402,15016,15016,15016,15016,15016,882,3651,12524,2619,2619,516,516,516,516,412,412,412,412,412,412,412,412,4678,4678,3524,3524,3524,350,3688,3688,6948,288,1781,1781,1911,10291,2093,2093,2093,2093,2093,3129,3787,13504,13504,13504,13504,13504,13504,13504,13504,11296,2017,2017
2030-01-04T19:00,1413,2044,3315,14801,14801,14801,14801,14801,915,3621,12326,2597,2597,501,501,501,501,407,407,407,407,407,407,407,407,4818,4818,3453,3453,3453,338,4014,4014,6968,280,1781,1781,1993,10033,2010,2010,2010,2010,2010,3053,4104,13248,13248,13248,13248,13248,13248,13248,13248,11088,2128,2128
2030-01-04T20:00,1409,2015,3246,14364,14364,14364,14364,14364,944,3591,12171,2497,2497,506,506,506,506,399,399,399,399,399,399,399,399,4817,4817,3359,3359,3359,318,4022,4022,6834,272,1750,1750,1971,9749,1896,1896,1896,1896,1896,2953,4067,12936,12936,12936,12936,12936,12936,12936,12936,10752,2099,2099
2030-01-04T21:00,1333,1940,3063,13858,13858,13858,13858,13858,943,3514,11993,2323,2323,496,496,496,496,374,374,374,374,374,374,374,374,4802,4802,3175,3175,3175,288,3976,3976,6671,258,1724,1724,1954,9218,1695,1695,1695,1695,1695,2749,4014,12830,12830,12830,12830,12830,12830,12830,12830,10373,2091,2091
2030-01-04T22:00,1258,1857,2881,12719,12719,12719,12719,12719,941,3374,11704,2179,2179,492,492,492,492,335,335,335,335,335,335,335,335,4773,4773,2961,2961,2961,256,3928,3928,6366,244,1664,1664,1920,8553,1528,1528,1528,1528,1528,2465,3939,11997,11997,11997,11997,11997,11997,11997,11997,9794,1990,1990
2030-01-04T23:00,1173,1696,2719,11969,11969,11969,11969,11969,910,3233,11395,1964,1964,477,477,477,477,309,309,309,309,309,309,309,309,4677,4677,2744,2744,2744,239,3794,3794,6033,233,1599,1599,1859,7952,1394,1394,1394,1394,1394,2295,3788,11247,11247,11247,11247,11247,11247,11247,11247,9051,1777,1777
2030-01-05T00:00,1148,1620,2608,11293,11293,11293,11293,11293,922,3121,11120,1903,1903,463,463,463,463,302,302,302,302,302,302,302,302,4536,4536,2661,2661,2661,234,3624,3624,5680,225,1546,1546,1791,7649,1327,1327,1327,1327,1327,2138,3572,10667,10667,10667,10667,10667,10667,10667,10667,8408,1573,1573
2030-01-05T01:00,1128,1532,2544,10706,10706,10706,10706,10706,1008,3045,10881,1883,1883,456,456,456,456,300,300,300,300,300,300,300,300,4459,4459,2554,2554,2554,225,3531,3531,5444,219,1491,1491,1735,7437,1270,1270,1270,1270,1270,2012,3433,10087,10087,10087,10087,10087,10087,10087,10087,7923,1419,1419
2030-01-05T02:00,1124,1453,2542,10179,10179,10179,10179,10179,986,2977,10625,1881,1881,452,452,452,452,323,323,323,323,323,323,323,323,4391,4391,2481,2481,2481,224,3448,3448,5277,216,1455,1455,1708,7457,1242,1242,1242,1242,1242,1905,3337,9608,9608,9608,9608,9608,9608,9608,9608,7413,1350,1350
2030-01-05T03:00,1127,1357,2559,9929,9929,9929,9929,9929,982,2952,10448,1880,1880,452,452,452,452,347,347,347,347,347,347,347,347,4362,4362,2449,2449,2449,225,3380,3380,5200,217,1444,1444,1701,7667,1248,1248,1248,1248,1248,1840,3290,9246,9246,9246,9246,9246,9246,9246,9246,7172,1332,1332
2030-01-05T04:00,1144,1352,2662,9944,9944,9944,9944,9944,967,2953,10388,1882,1882,450,450,450,450,378,378,378,378,378,378,378,378,4378,4378,2472,2472,2472,237,3354,3354,5173,221,1430,1430,1704,7979,1295,1295,1295,1295,1295,1832,3316,9242,9242,9242,9242,9242,9242,9242,9242,7065,1323,1323
2030-01-05T05:00,1159,1444,2767,10237,10237,10237,10237,10237,981,2959,10431,1890,1890,463,463,463,463,407,407,407,407,407,407,407,407,4452,4452,2523,2523,2523,247,3365,3365,5295,229,1453,1453,1731,8538,1374,1374,1374,1374,1374,1898,3373,9433,9433,9433,9433,9433,9433,9433,9433,7244,1341,1341
2030-01-05T06:00,1211,1505,3004,10832,10832,10832,10832,10832,1019,3054,10534,1913,1913,476,476,476,476,441,441,441,441,441,441,441,441,4534,4534,2550,2550,2550,254,3412,3412,5465,232,1494,1494,1797,9293,1445,1445,1445,1445,1445,2047,3518,9864,9864,9864,9864,9864,9864,9864,9864,7602,1382,1382
2030-01-05T07:00,1259,1572,3254,11318,11318,11318,11318,11318,1053,3129,10767,1905,1905,478,478,478,478,459,459,459,459,459,459,459,459,4679,4679,2668,2668,2668,268,3524,3524,5716,237,1545,1545,1863,10095,1520,1520,1520,1520,1520,2015,3706,9623,9623,9623,9623,9623,9623,9623,9623,8167,1515,1515
2030-01-05T08:00,1303,1642,3444,11018,11018,11018,11018,11018,1085,3202,11050,1919,1919,499,499,499,499,480,480,480,480,480,480,480,480,4762,4762,2809,2809,2809,276,3628,3628,5906,246,1602,1602,1910,10669,1601,1601,1601,1601,1601,1680,3849,8892,8892,8892,8892,8892,8892,8892,8892,8777,1616,1616
2030-01-05T09:00,1311,1690,3481,10296,10296,10296,10296,10296,1026,3273,11240,1927,1927,501,501,501,501,475,475,475,475,475,475,475,475,4781,4781,2910,2910,2910,279,3687,3687,6045,252,1642,1642,1917,10843,1660,1660,1660,1660,1660,1359,3914,8096,8096,8096,8096,8096,8096,8096,8096,9370,1698,1698
2030-01-05T10:00,1296,1754,3391,9652,9652,9652,9652,9652,994,3315,11340,1928,1928,508,508,508,508,448,448,448,448,448,448,448,448,4697,4697,2974,2974,2974,281,3755,3755,6131,254,1669,1669,1881,10423,1680,1680,1680,1680,1680,1097,3886,7462,7462,7462,7462,7462,7462,7462,7462,9885,1702,1702
2030-01-05T11:00,1262,1779,3253,9070,9070,9070,9070,9070,928,3330,11467,1915,1915,496,496,496,496,427,427,427,427,427,427,427,427,4590,4590,2985,2985,2985,280,3747,3747,6154,253,1672,1672,1852,9964,1664,1664,1664,1664,1664,960,3818,7077,7077,7077,7077,7077,7077,7077,7077,10137,1676,1676
2030-01-05T12:00,1223,1778,3070,8557,8557,8557,8557,8557,906,3328,11551,1895,1895,493,493,493,493,407,407,407,407,407,407,407,407,4485,4485,2953,2953,2953,270,3731,3731,6124,251,1673,1673,1808,9451,1621,1621,1621,1621,1621,947,3722,6893,6893,6893,6893,6893,6893,6893,6893,10089,1588,1588
2030-01-05T13:00,1197,1766,2936,8502,8502,8502,8502,8502,897,3307,11547,1886,1886,482,482,482,482,391,391,391,391,391,391,391,391,4345,4345,2919,2919,2919,268,3692,3692,6065,249,1655,1655,1774,9073,1584,1584,1584,1584,1584,1071,3599,7038,7038,7038,7038,7038,7038,7038,7038,9920,1473,1473
2030-01-05T14:00,1184,1743,2832,9112,9112,9112,9112,9112,878,3290,11519,1885,1885,474,474,474,474,385,385,385,385,385,385,385,385,4210,4210,2894,2894,2894,263,3653,3653,6029,249,1627,1627,1735,8872,1567,1567,1567,1567,1567,1373,3514,7706,7706,7706,7706,7706,7706,7706,7706,9676,1423,1423
2030-01-05T15:00,1209,1729,2878,10134,10134,10134,10134,10134,864,3285,11464,1895,1895,485,485,485,485,397,397,397,397,397,397,397,397,4111,4111,2960,2960,2960,277,3607,3607,6052,254,1606,1606,1715,8976,1643,1643,1643,1643,1643,1824,3430,8890,8890,8890,8890,8890,8890,8890,8890,9556,1377,1377
2030-01-05T16:00,1288,1772,3057,11560,11560,11560,11560,11560,803,3324,11526,2074,2074,489,489,489,489,418,418,418,418,418,418,418,418,4244,4244,3267,3267,3267,322,3586,3586,6108,277,1613,1613,1730,9719,1960,1960,1960,1960,1960,2360,3402,10422,10422,10422,10422,10422,10422,10422,10422,9770,1422,1422
2030-01-05T17:00,1405,1990,3374,13131,13131,13131,13131,13131,799,3482,11867,2466,2466,508,508,508,508,431,431,431,431,431,431,431,431,4420,4420,3460,3460,3460,347,3642,3642,6425,287,1668,1668,1784,10421,2092,2092,2092,2092,2092,2766,3464,12080,12080,12080,12080,12080,12080,12080,12080,10748,1542,1542
2030-01-05T18:00,1399,2019,3369,13838,13838,13838,13838,13838,873,3582,12393,2429,2429,517,517,517,517,419,419,419,419,419,419,419,419,4665,4665,3455,3455,3455,344,3808,3808,7059,283,1774,1774,1892,10374,2071,2071,2071,2071,2071,2899,3756,12432,12432,12432,12432,12432,12432,12432,12432,11265,1955,1955
2030-01-05T19:00,1371,1995,3279,13616,13616,13616,13616,13616,914,3563,12265,2381,2381,495,495,495,495,408,408,408,408,408,408,408,408,4803,4803,3403,3403,3403,332,4084,4084,7065,278,1793,1793,1961,10141,2012,2012,2012,2012,2012,2824,4050,12306,12306,12306,12306,12306,12306,12306,12306,11006,2082,2082
2030-01-05T20:00,1339,1942,3199,13260,13260,13260,13260,13260,932,3499,12118,2312,2312,499,499,499,499,399,399,399,399,399,399,399,399,4790,4790,3305,3305,3305,307,4065,4065,6893,269,1746,1746,1939,9888,1920,1920,1920,1920,1920,2721,3997,12189,12189,12189,12189,12189,12189,12189,12189,10579,2048,2048
2030-01-05T21:00,1308,1890,3033,12820,12820,12820,12820,12820,927,3416,11941,2205,2205,494,494,494,494,379,379,379,379,379,379,379,379,4761,4761,3129,3129,3129,282,4033,4033,6749,255,1713,1713,1925,9354,1731,1731,1731,1731,1731,2566,3909,12008,12008,12008,12008,12008,12008,12008,12008,10076,1992,1992
2030-01-05T22:00,1221,1762,2833,11901,11901,11901,11901,11901,921,3327,11685,2069,2069,468,468,468,468,339,339,339,339,339,339,339,339,4701,4701,2938,2938,2938,254,3964,3964,6474,241,1663,1663,1889,8685,1562,1562,1562,1562,1562,2334,3830,11302,11302,11302,11302,11302,11302,11302,11302,9560,1874,1874
2030-01-05T23:00,1160,1652,2692,11354,11354,11354,11354,11354,908,3213,11406,1932,1932,458,458,458,458,313,313,313,313,313,313,313,313,4603,4603,2739,2739,2739,236,3843,3843,6103,229,1597,1597,1821,8100,1430,1430,1430,1430,1430,2154,3682,10519,10519,10519,10519,10519,10519,10519,10519,8906,1682,1682
2030-01-06T00:00,1132,1602,2597,11682,11682,11682,11682,11682,905,3110,11166,1891,1891,433,433,433,433,308,308,308,308,308,308,308,308,4489,4489,2604,2604,2604,225,3678,3678,5797,219,1551,1551,1755,7903,1347,1347,1347,1347,1347,2148,3522,10664,10664,10664,10664,10664,10664,10664,10664,8333,1493,1493
2030-01-06T01:00,1116,1523,2513,11010,11010,11010,11010,11010,1007,3015,11021,1882,1882,455,455,455,455,313,313,313,313,313,313,313,313,4396,4396,2504,2504,2504,217,3594,3594,5601,214,1513,1513,1701,7730,1288,1288,1288,1288,1288,2028,3374,10096,10096,10096,10096,10096,10096,10096,10096,7985,1355,1355
2030-01-06T02:00,1106,1447,2492,10475,10475,10475,10475,10475,991,2946,10832,1879,1879,447,447,447,447,322,322,322,322,322,322,322,322,4308,4308,2421,2421,2421,217,3490,3490,5461,210,1485,1485,1669,7706,1268,1268,1268,1268,1268,1917,3289,9635,9635,9635,9635,9635,9635,9635,9635,7503,1319,1319
2030-01-06T03:00,1102,1346,2511,10182,10182,10182,10182,10182,966,2903,10685,1879,1879,451,451,451,451,329,329,329,329,329,329,329,329,4272,4272,2393,2393,2393,220,3433,3433,5374,211,1473,1473,1662,7797,1277,1277,1277,1277,1277,1862,3243,9356,9356,9356,9356,9356,9356,9356,9356,7205,1300,1300
2030-01-06T04:00,1115,1326,2583,10221,10221,10221,10221,10221,961,2909,10583,1880,1880,451,451,451,451,358,358,358,358,358,358,358,358,4275,4275,2418,2418,2418,231,3402,3402,5331,215,1460,1460,1674,8054,1329,1329,1329,1329,1329,1878,3234,9349,9349,9349,9349,9349,9349,9349,9349,7144,1298,1298
2030-01-06T05:00,1129,1312,2711,10556,10556,10556,10556,10556,959,2956,10580,1883,1883,459,459,459,459,389,389,389,389,389,389,389,389,4337,4337,2463,2463,2463,242,3425,3425,5391,223,1479,1479,1695,8469,1416,1416,1416,1416,1416,2003,3268,9534,9534,9534,9534,9534,9534,9534,9534,7230,1306,1306
2030-01-06T06:00,1155,1302,2848,11242,11242,11242,11242,11242,980,3025,10654,1892,1892,465,465,465,465,419,419,419,419,419,419,419,419,4444,4444,2472,2472,2472,249,3469,3469,5505,226,1507,1507,1757,9200,1487,1487,1487,1487,1487,2249,3385,9919,9919,9919,9919,9919,9919,9919,9919,7640,1340,1340
2030-01-06T07:00,1177,1294,3077,11896,11896,11896,11896,11896,1030,3081,10835,1885,1885,471,471,471,471,445,445,445,445,445,445,445,445,4563,4563,2564,2564,2564,259,3514,3514,5686,232,1557,1557,1822,9923,1561,1561,1561,1561,1561,2267,3560,9726,9726,9726,9726,9726,9726,9726,9726,8129,1411,1411
2030-01-06T08:00,1215,1428,3259,11728,11728,11728,11728,11728,1056,3148,11047,1886,1886,469,469,469,469,454,454,454,454,454,454,454,454,4673,4673,2694,2694,2694,269,3585,3585,5772,239,1607,1607,1864,10441,1635,1635,1635,1635,1635,1935,3700,8978,8978,8978,8978,8978,8978,8978,8978,8684,1465,1465
2030-01-06T09:00,1238,1527,3336,10945,10945,10945,10945,10945,1065,3164,11160,1889,1889,477,477,477,477,444,444,444,444,444,444,444,444,4671,4671,2805,2805,2805,270,3651,3651,5900,243,1645,1645,1871,10728,1677,1677,1677,1677,1677,1601,3771,8205,8205,8205,8205,8205,8205,8205,8205,9170,1507,1507
2030-01-06T10:00,1233,1588,3286,10265,10265,10265,10265,10265,1060,3186,11260,1885,1885,480,480,480,480,427,427,427,427,427,427,427,427,4571,4571,2871,2871,2871,271,3734,3734,6010,245,1675,1675,1838,10481,1687,1687,1687,1687,1687,1337,3753,7591,7591,7591,7591,7591,7591,7591,7591,9660,1513,1513
2030-01-06T11:00,1213,1612,3214,9532,9532,9532,9532,9532,1049,3170,11354,1883,1883,459,459,459,459,401,401,401,401,401,401,401,401,4447,4447,2900,2900,2900,267,3743,3743,6048,244,1686,1686,1810,10278,1673,1673,1673,1673,1673,1218,3672,7258,7258,7258,7258,7258,7258,7258,7258,9898,1463,1463
2030-01-06T12:00,1186,1619,3106,9090,9090,9090,9090,9090,1001,3173,11430,1882,1882,480,480,480,480,385,385,385,385,385,385,385,385,4281,4281,2909,2909,2909,262,3717,3717,6050,242,1687,1687,1773,9931,1634,1634,1634,1634,1634,1210,3583,7098,7098,7098,7098,7098,7098,7098,7098,10037,1430,1430
2030-01-06T13:00,1169,1608,3007,9254,9254,9254,9254,9254,966,3166,11452,1880,1880,473,473,473,473,375,375,375,375,375,375,375,375,4190,4190,2907,2907,2907,257,3676,3676,6015,239,1681,1681,1737,9717,1596,1596,1596,1596,1596,1354,3524,7238,7238,7238,7238,7238,7238,7238,7238,9946,1387,1387
2030-01-06T14:00,1168,1604,2942,9946,9946,9946,9946,9946,926,3178,11485,1881,1881,470,470,470,470,368,368,368,368,368,368,368,368,4109,4109,2925,2925,2925,258,3633,3633,5983,239,1661,1661,1691,9464,1596,1596,1596,1596,1596,1642,3444,7877,7877,7877,7877,7877,7877,7877,7877,9845,1363,1363
2030-01-06T15:00,1181,1611,2968,11092,11092,11092,11092,11092,920,3206,11480,1884,1884,464,464,464,464,368,368,368,368,368,368,368,368,4112,4112,3023,3023,3023,271,3566,3566,5949,247,1656,1656,1688,9603,1693,1693,1693,1693,1693,2062,3400,9007,9007,9007,9007,9007,9007,9007,9007,9774,1360,1360
2030-01-06T16:00,1268,1648,3123,12501,12501,12501,12501,12501,913,3271,11607,2003,2003,488,488,488,488,377,377,377,377,377,377,377,377,4159,4159,3399,3399,3399,330,3532,3532,6056,275,1673,1673,1711,10130,2048,2048,2048,2048,2048,2587,3367,10764,10764,10764,10764,10764,10764,10764,10764,10054,1379,1379
2030-01-06T17:00,1393,1870,3422,13816,13816,13816,13816,13816,918,3435,12067,2396,2396,499,499,499,499,404,404,404,404,404,404,404,404,4375,4375,3535,3535,3535,347,3581,3581,6347,287,1747,1747,1788,11027,2150,2150,2150,2150,2150,2944,3432,12394,12394,12394,12394,12394,12394,12394,12394,11042,1502,1502
2030-01-06T18:00,1395,1908,3399,14313,14313,14313,14313,14313,930,3537,12667,2445,2445,514,514,514,514,401,401,401,401,401,401,401,401,4646,4646,3540,3540,3540,341,3787,3787,7056,286,1855,1855,1909,10835,2124,2124,2124,2124,2124,3028,3747,12770,12770,12770,12770,12770,12770,12770,12770,11500,1946,1946
2030-01-06T19:00,1370,1917,3317,14035,14035,14035,14035,14035,1028,3535,12541,2369,2369,503,503,503,503,387,387,387,387,387,387,387,387,4823,4823,3474,3474,3474,331,4091,4091,7133,281,1875,1875,2002,10507,2061,2061,2061,2061,2061,2956,4121,12678,12678,12678,12678,12678,12678,12678,12678,11305,2101,2101
2030-01-06T20:00,1337,1900,3204,13744,13744,13744,13744,13744,1055,3472,12360,2289,2289,478,478,478,478,379,379,379,379,379,379,379,379,4814,4814,3368,3368,3368,306,4102,4102,6974,270,1849,1849,1983,10027,1930,1930,1930,1930,1930,2880,4093,12605,12605,12605,12605,12605,12605,12605,12605,10979,2084,2084
2030-01-06T21:00,1295,1817,2986,13297,13297,13297,13297,13297,1045,3386,12165,2155,2155,492,492,492,492,353,353,353,353,353,353,353,353,4778,4778,3166,3166,3166,274,4049,4049,6759,254,1795,1795,1950,9321,1688,1688,1688,1688,1688,2697,4005,12407,12407,12407,12407,12407,12407,12407,12407,10559,2031,2031
2030-01-06T22:00,1218,1682,2749,12353,12353,12353,12353,12353,1032,3279,11872,1974,1974,486,486,486,486,300,300,300,300,300,300,300,300,4696,4696,2932,2932,2932,244,3967,3967,6404,237,1721,1721,1897,8425,1497,1497,1497,1497,1497,2450,3857,11670,11670,11670,11670,11670,11670,11670,11670,9833,1877,1877
2030-01-06T23:00,1162,1598,2546,11622,11622,11622,11622,11622,1016,3147,11435,1895,1895,462,462,462,462,281,281,281,281,281,281,281,281,4549,4549,2715,2715,2715,228,3807,3807,6004,224,1616,1616,1818,7767,1357,1357,1357,1357,1357,2241,3616,10817,10817,10817,10817,10817,10817,10817,10817,8936,1632,1632
2030-01-07T00:00,1139,1483,2425,11650,11650,11650,11650,11650,976,3058,11131,1881,1881,458,458,458,458,280,280,280,280,280,280,280,280,4383,4383,2582,2582,2582,218,3631,3631,5658,217,1556,1556,1723,7327,1276,1276,1276,1276,1276,2209,3359,10806,10806,10806,10806,10806,10806,10806,10806,8290,1422,1422
2030-01-07T01:00,1124,1343,2364,10978,10978,10978,10978,10978,995,2987,10974,1876,1876,450,450,450,450,281,281,281,281,281,281,281,281,4217,4217,2492,2492,2492,214,3558,3558,5469,213,1519,1519,1664,7172,1240,1240,1240,1240,1240,2055,3197,10254,10254,10254,10254,10254,10254,10254,10254,7884,1335,1335
2030-01-07T02:00,1122,1297,2352,10460,10460,10460,10460,10460,1013,2948,10827,1874,1874,444,444,444,444,274,274,274,274,274,274,274,274,4146,4146,2460,2460,2460,216,3486,3486,5365,215,1497,1497,1630,7203,1238,1238,1238,1238,1238,1961,3109,9826,9826,9826,9826,9826,9826,9826,9826,7489,1309,1309
2030-01-07T03:00,1128,1282,2426,10301,10301,10301,10301,10301,985,2914,10757,1876,1876,441,441,441,441,302,302,302,302,302,302,302,302,4125,4125,2477,2477,2477,224,3433,3433,5358,219,1506,1506,1633,7420,1287,1287,1287,1287,1287,1923,3065,9672,9672,9672,9672,9672,9672,9672,9672,7309,1304,1304
2030-01-07T04:00,1137,1338,2594,10521,10521,10521,10521,10521,978,2975,10716,1880,1880,447,447,447,447,339,339,339,339,339,339,339,339,4219,4219,2593,2593,2593,247,3424,3424,5410,232,1489,1489,1673,7995,1406,1406,1406,1406,1406,1968,3158,9958,9958,9958,9958,9958,9958,9958,9958,7360,1310,1310
2030-01-07T05:00,1164,1526,2888,11313,11313,11313,11313,11313,989,3095,10813,1905,1905,468,468,468,468,392,392,392,392,392,392,392,392,4389,4389,2812,2812,2812,278,3458,3458,5538,256,1524,1524,1733,8901,1617,1617,1617,1617,1617,2183,3313,10752,10752,10752,10752,10752,10752,10752,10752,7688,1346,1346
2030-01-07T06:00,1237,1683,3320,13129,13129,13129,13129,13129,1022,3235,11017,2052,2052,493,493,493,493,438,438,438,438,438,438,438,438,4623,4623,2983,2983,2983,295,3516,3516,5833,272,1571,1571,1850,10238,1785,1785,1785,1785,1785,2602,3647,12364,12364,12364,12364,12364,12364,12364,12364,8261,1498,1498
