pras_ts,psy_no_scaling,psy_scaling
794,0.0068,6.473599999999999
794,0.00373,3.55096
767,0.00204,1.9420800000000003
763,0.01011,9.62472
695,0.01919,18.26888
678,0.00244,2.32288
701,0.04242,40.38384
755,0.13925,132.566
737,0.21772,207.26944
775,0.25727,244.92104
590,0.33702,320.84304
250,0.39958,380.40015999999997
177,0.50074,476.70448
227,0.33637,320.22424
163,0.42578,405.34256
180,0.48262,459.45423999999997
203,0.47666,453.78031999999996
282,0.48605,462.71959999999996
272,0.59877,570.02904
262,0.72139,686.76328
161,0.50438,480.16976000000005
114,0.33544,319.33888
103,0.22968,218.65536
106,0.19242,183.18384
136,0.16017,152.48184
178,0.15225,144.942
151,0.15862,151.00624000000002
103,0.17048,162.29695999999998
72,0.25001,238.00952
184,0.38563,367.11976
201,0.21627,205.88904
164,0.17575,167.314
185,0.19097,181.80344
145,0.18117,172.47384
78,0.20202,192.32304
26,0.18815,179.11880000000002
7,0.21437,204.08024
2,0.2302,219.1504
0,0.32407,308.51464000000004
0,0.22576,214.92352
0,0.19822,188.70544
0,0.21456,204.26112
0,0.34286,326.40272
47,0.44046,419.31792
38,0.37757,359.44664
27,0.41083,391.11015999999995
17,0.43483,413.95816
17,0.43329,412.49208
17,0.46469,442.38488
13,0.33784,321.62368
12,0.28206,268.52112
62,0.2027,192.97039999999998
167,0.26424,251.55647999999997
220,0.46386,441.59472
191,0.39062,371.87024
146,0.40878,389.15855999999997
124,0.46802,445.55504
77,0.38847,369.82344
60,0.41128,391.53855999999996
53,0.38991,371.19432
30,0.31896,303.64992
3,0.40613,386.63576
1,0.4328,412.0256
2,0.45317,431.41784
4,0.40938,389.72976
5,0.43562,414.71024
5,0.30462,289.99824
2,0.26396,251.28991999999997
0,0.28738,273.58576000000005
0,0.36467,347.16584
0,0.21963,209.08776
0,0.37367,355.73384
0,0.56914,541.82128
0,0.66142,629.67184
0,0.729,694.008
0,0.6603,628.6056
0,0.62056,590.77312
0,0.60009,571.28568
0,0.60346,574.49392
0,0.57281,545.3151200000001
6,0.4636,441.3472
19,0.54144,515.45088
43,0.61372,584.26144
56,0.6556,624.1311999999999
107,0.67183,639.58216
108,0.65483,623.3981600000001
119,0.6643,632.4136
99,0.65771,626.13992
85,0.6201,590.3352
115,0.6071,577.9592
109,0.6414,610.6128
112,0.63474,604.27248
61,0.55517,528.52184
32,0.50547,481.20743999999996
18,0.70157,667.89464
17,0.74176,706.15552
24,0.78552,747.81504
37,0.79285,754.7932000000001
68,0.57899,551.19848
109,0.58062,552.7502400000001
113,0.62053,590.74456
114,0.66668,634.6793600000001
110,0.70215,668.4468
106,0.78845,750.6043999999999
105,0.7656,728.8512
97,0.76097,724.44344
81,0.70973,675.66296
65,0.62959,599.36968
67,0.65901,627.37752
62,0.69388,660.57376
44,0.61967,589.9258400000001
45,0.55637,529.6642400000001
35,0.5158,491.0416
33,0.60646,577.34992
30,0.56235,535.3572
32,0.63853,607.8805600000001
13,0.67562,643.19024
2,0.57895,551.1604
0,0.70238,668.66576
6,0.79537,757.19224
21,0.77637,739.10424
21,0.74393,708.22136
16,0.80754,768.77808
6,0.76051,724.00552
2,0.77557,738.34264
0,0.77168,734.63936
9,0.75349,717.32248
19,0.74042,704.87984
10,0.73472,699.45344
34,0.77236,735.2867200000001
74,0.69763,664.1437599999999
58,0.7495,713.524
16,0.73195,696.8164
17,0.72689,691.99928
26,0.69784,664.3436800000001
18,0.63984,609.1276799999999
8,0.51879,493.88808
7,0.37433,356.36216
9,0.29913,284.77176000000003
7,0.2612,248.6624
0,0.15817,150.57784
0,0.14419,137.26888000000002
17,0.12225,116.38199999999999
11,0.10503,99.98855999999999
47,0.08995,85.6324
58,0.06432,61.23264
52,0.15392,146.53184
66,0.16404,156.16608
84,0.20588,195.99776
87,0.07342,69.89583999999999
78,0.19738,187.90576
59,0.14068,133.92736
18,0.35056,333.73312
15,0.28058,267.11216
5,0.21094,200.81488
10,0.248,236.096
20,0.18209,173.34968
15,0.09916,94.40032
14,0.04185,39.8412
20,0.01938,18.44976
20,0.00987,9.39624
20,0.01721,16.38392
32,0.05834,55.539680000000004
37,0.10232,97.40863999999999
11,0.04849,46.162479999999995
8,0.03366,32.04432
6,0.00945,8.9964
12,0.03526,33.56752
14,0.04321,41.13592
42,0.0233,22.1816
95,0.03093,29.44536
127,0.01839,17.50728
113,0.00264,2.51328
154,0.0,0.0
375,0.0,0.0
563,0.0,0.0
620,0.0,0.0
638,0.0,0.0
643,0.0,0.0
695,0.0,0.0
780,0.0,0.0
766,0.01271,12.099920000000001
783,0.00904,8.606079999999999
771,0.01978,18.83056
784,0.01423,13.54696
793,0.00995,9.4724
792,0.02303,21.92456
773,0.03437,32.72024
716,0.04252,40.479040000000005
794,0.03582,34.10064
789,0.05257,50.04664
763,0.04978,47.39056
750,0.0467,44.4584
793,0.04845,46.1244
786,0.05991,57.03432
732,0.09736,92.68672000000001
217,0.15139,144.12328
252,0.10077,95.93304
367,0.08986,85.54672
417,0.03824,36.40448
467,0.00507,4.82664
534,0.00578,5.502560000000001
595,0.00346,3.29392
700,0.01272,12.109440000000001
640,0.00996,9.48192
692,0.02085,19.8492
287,0.02629,25.02808
329,0.06235,59.357200000000006
299,0.10328,98.32256
362,0.09105,86.67960000000001
143,0.13284,126.46368000000001
387,0.24345,231.7644
317,0.17741,168.89432000000002
184,0.14831,141.19111999999998
385,0.08109,77.19767999999999
331,0.05966,56.796319999999994
347,0.03885,36.9852
443,0.02451,23.33352
469,0.01695,16.1364
730,0.02208,21.02016
738,0.03539,33.69128
768,0.08374,79.72048
715,0.17604,167.59008
701,0.15202,144.72304
680,0.13742,130.82384
694,0.12814,121.98928000000001
689,0.09278,88.32656
742,0.09681,92.16311999999999
784,0.06057,57.662639999999996
768,0.05222,49.713440000000006
543,0.06242,59.423840000000006
386,0.04092,38.955839999999995
233,0.02019,19.22088
255,0.03937,37.48024
264,0.06095,58.0244
215,0.08896,84.68992
264,0.05079,48.35208
260,0.01722,16.39344
259,0.01386,13.19472
248,0.01127,10.729040000000001
139,0.01772,16.86944
86,0.02561,24.38072
139,0.03263,31.06376
353,0.02055,19.563599999999997
520,0.00505,4.8076
635,0.03915,37.270799999999994
649,0.08593,81.80536000000001
693,0.15201,144.71352000000002
641,0.19419,184.86888
655,0.16958,161.44016000000002
664,0.17293,164.62936
694,0.14484,137.88768
696,0.12838,122.21776
794,0.11872,113.02144000000001
745,0.11611,110.53672
668,0.09469,90.14488
719,0.10922,103.97744
702,0.08779,83.57608
763,0.08618,82.04336
788,0.09305,88.58359999999999
794,0.03651,34.75752
784,0.00268,2.5513600000000003
777,0.00341,3.24632
794,0.01682,16.01264
794,0.03377,32.14904
794,0.11614,110.56527999999999
794,0.07664,72.96128
794,0.07365,70.11479999999999
794,0.05495,52.3124
794,0.01773,16.87896
794,0.01291,12.29032
794,0.03892,37.051840000000006
794,0.06909,65.77368
794,0.14655,139.5156
794,0.28388,270.25376
794,0.34434,327.81167999999997
794,0.26501,252.28952
794,0.25618,243.88336
789,0.12166,115.82032000000001
781,0.03437,32.72024
771,0.02053,19.54456
736,0.00793,7.549359999999999
747,0.0038,3.6176
737,0.00518,4.93136
687,0.0,0.0
614,0.0,0.0
602,0.0,0.0
610,0.0,0.0
604,0.0,0.0
549,0.00517,4.92184
521,0.0,0.0
585,0.0,0.0
626,0.0,0.0
643,0.0925,88.06
693,0.15527,147.81704
584,0.29632,282.09664
589,0.42883,408.24616
565,0.54343,517.3453599999999
626,0.65116,619.90432
660,0.73802,702.59504
683,0.64196,611.1459199999999
728,0.73078,695.70256
754,0.61014,580.85328
752,0.61268,583.27136
679,0.62233,592.45816
664,0.67977,647.14104
714,0.67453,642.15256
708,0.67552,643.09504
617,0.75088,714.83776
511,0.75583,719.55016
371,0.82894,789.15088
350,0.80199,763.49448
417,0.80153,763.05656
409,0.73791,702.49032
413,0.55135,524.8852
573,0.44037,419.23224
527,0.31991,304.55432
660,0.3463,329.6776
687,0.29617,281.95384
686,0.30415,289.5508
670,0.21523,204.89896000000002
719,0.18666,177.70032
696,0.24719,235.32488
737,0.26421,251.52792
692,0.25486,242.62671999999998
685,0.21842,207.93584
696,0.20658,196.66416
682,0.16371,155.85192
753,0.27451,261.33351999999996
785,0.27014,257.17328
770,0.31639,301.20328
767,0.31702,301.80304
756,0.22505,214.2476
754,0.22716,216.25632
693,0.23515,223.8628
595,0.23846,227.01392
421,0.24375,232.04999999999998
590,0.25511,242.86472
508,0.28294,269.35888
590,0.33665,320.4908
759,0.41342,393.57584
794,0.47084,448.23967999999996
794,0.45452,432.70304
794,0.36434,346.85168
794,0.33219,316.24487999999997
794,0.47259,449.90568
788,0.47218,449.51536
783,0.46646,444.06991999999997
773,0.69723,663.76296
657,0.74061,705.06072
637,0.66095,629.2244000000001
611,0.61165,582.2908
552,0.69,656.88
697,0.64795,616.8484
719,0.66697,634.95544
748,0.76266,726.05232
794,0.7247,689.9144
794,0.7077,673.7304
789,0.80924,770.39648
794,0.80516,766.5123199999999
790,0.72713,692.2277600000001
794,0.64378,612.87856
794,0.52791,502.57032
794,0.48351,460.30152
794,0.3908,372.04159999999996
794,0.22155,210.91559999999998
768,0.26876,255.85952
676,0.17937,170.76024
694,0.10281,97.87512
697,0.22116,210.54432
699,0.37052,352.73504
730,0.37012,352.35424
776,0.3034,288.8368
770,0.29586,281.65872
707,0.24907,237.11464
609,0.22948,218.46496
499,0.20839,198.38728
262,0.2213,210.67759999999998
224,0.25031,238.29511999999997
103,0.211,200.87199999999999
37,0.16781,159.75511999999998
0,0.08301,79.02552
0,0.024,22.848
0,0.01351,12.861519999999999
0,0.00682,6.49264
0,0.00296,2.81792
0,0.00532,5.06464
4,0.00962,9.15824
17,0.0006,0.5711999999999999
19,0.0,0.0
21,0.00707,6.73064
27,0.00964,9.17728
19,0.00978,9.31056
14,0.00378,3.59856
3,0.00087,0.82824
0,0.00312,2.97024
4,0.00889,8.463280000000001
8,0.01489,14.17528
10,0.01441,13.718319999999999
20,0.01195,11.3764
18,0.02602,24.771040000000003
25,0.05997,57.091440000000006
37,0.12136,115.53472
19,0.19318,183.90735999999998
58,0.19602,186.61104
159,0.16732,159.28864
80,0.19215,182.9268
89,0.30444,289.82688
75,0.32761,311.88472
76,0.26663,253.83175999999997
240,0.25255,240.42759999999998
338,0.20624,196.34048
330,0.21703,206.61256
382,0.31783,302.57416
307,0.45717,435.22584
219,0.58827,560.0330399999999
414,0.59479,566.24008
544,0.6279,597.7608
559,0.51674,491.93647999999996
654,0.41822,398.14544
680,0.46231,440.11912
669,0.47768,454.75136
666,0.52835,502.9892
664,0.57085,543.4492
665,0.60512,576.07424
664,0.61019,580.90088
657,0.6967,663.2583999999999
659,0.76772,730.8694399999999
649,0.6862,653.2624000000001
544,0.63411,603.6727199999999
446,0.56784,540.58368
215,0.68832,655.2806400000001
149,0.78898,751.10896
103,0.80368,765.10336
52,0.75858,722.1681600000001
43,0.79145,753.4603999999999
13,0.73559,700.2816799999999
6,0.77607,738.8186400000001
22,0.82037,780.99224
48,0.80481,766.17912
117,0.78768,749.8713600000001
177,0.81768,778.4313599999999
196,0.804,765.408
192,0.80403,765.43656
182,0.81804,778.77408
215,0.81939,780.05928
202,0.80286,764.32272
137,0.75631,720.00712
197,0.79122,753.24144
352,0.78436,746.7107199999999
298,0.65108,619.82816
276,0.68092,648.2358399999999
146,0.49514,471.37328
190,0.42729,406.78008
38,0.40877,389.14904
61,0.34458,328.04016
54,0.35967,342.40584
79,0.39845,379.3244
138,0.589,560.728
155,0.57501,547.40952
221,0.54831,521.9911199999999
304,0.60676,577.6355199999999
372,0.63154,601.22608
421,0.50823,483.83495999999997
391,0.38999,371.27048
408,0.25929,246.84408000000002
425,0.14786,140.76272
364,0.24478,233.03056
512,0.26861,255.71672
540,0.3033,288.7416
484,0.49764,473.75328
537,0.52131,496.2871200000001
454,0.52266,497.57232
511,0.63958,608.88016
484,0.63289,602.5112799999999
248,0.7364,701.0528
491,0.73875,703.29
405,0.59771,569.01992
311,0.44576,424.36352
227,0.50637,482.06424
284,0.63042,600.15984
404,0.67042,638.23984
464,0.63425,603.8059999999999
506,0.60044,571.61888
436,0.5782,550.4464
204,0.58747,559.2714400000001
365,0.60704,577.9020800000001
496,0.59207,563.65064
520,0.53224,506.69248000000005
279,0.61992,590.16384
177,0.60754,578.37808
178,0.46224,440.05248
162,0.37037,352.59224
199,0.33937,323.08024
101,0.33558,319.47216
167,0.3665,348.908
215,0.33279,316.81608
240,0.3665,348.908
136,0.22294,212.23888
205,0.07367,70.13384
195,0.12195,116.0964
128,0.07128,67.85856
83,0.03634,34.595679999999994
30,0.02743,26.11336
16,0.04145,39.4604
29,0.06568,62.52736
42,0.05884,56.01568
96,0.03579,34.07208
128,0.03768,35.871359999999996
201,0.03378,32.158559999999994
233,0.08132,77.41664
250,0.04292,40.85984
262,0.02448,23.304959999999998
260,0.02516,23.952319999999997
313,0.04249,40.45048
345,0.06615,62.9748
331,0.12599,119.94247999999999
329,0.16097,153.24344
374,0.19409,184.77368
438,0.27658,263.30415999999997
459,0.40031,381.09512
425,0.39795,378.8484
451,0.39371,374.81192
410,0.378,359.856
295,0.36174,344.37648
169,0.37409,356.13367999999997
131,0.42935,408.7412
204,0.39206,373.24112
182,0.27443,261.25736
176,0.12982,123.58864
375,0.07489,71.29528
392,0.04593,43.72536
332,0.03421,32.56792
333,0.01158,11.02416
429,0.0082,7.806400000000001
493,0.03141,29.90232
524,0.05311,50.560719999999996
485,0.06553,62.38456000000001
475,0.05347,50.903439999999996
572,0.0318,30.273600000000002
572,0.02842,27.05584
489,0.03483,33.15816
376,0.05409,51.49368
378,0.07342,69.89583999999999
343,0.09729,92.62008
457,0.08939,85.09928
529,0.08938,85.08976
272,0.08467,80.60584
129,0.07914,75.34128
78,0.06325,60.214
52,0.07465,71.0668
83,0.07919,75.38888
95,0.08996,85.64192
94,0.12656,120.48512000000001
47,0.16636,158.37472
35,0.24891,236.96232
5,0.17333,165.01016
30,0.12042,114.63983999999999
40,0.09633,91.70616
100,0.08421,80.16792
178,0.10556,100.49312
212,0.11764,111.99328
173,0.11229,106.90008
161,0.10473,99.70296
157,0.10331,98.35112
190,0.09851,93.78152
182,0.098,93.296
195,0.0962,91.58239999999999
210,0.11458,109.08016
199,0.12122,115.40144
166,0.13284,126.46368000000001
166,0.14176,134.95552
150,0.12342,117.49584
58,0.09969,94.90488
6,0.11641,110.82232
1,0.11513,109.60376
3,0.11137,106.02423999999999
2,0.13605,129.5196
3,0.15987,152.19624000000002
2,0.27401,260.85751999999997
10,0.2361,224.7672
38,0.12532,119.30463999999999
58,0.11211,106.72872
165,0.11798,112.31696
164,0.08442,80.36784
81,0.02587,24.62824
66,0.02069,19.69688
93,0.01342,12.77584
158,0.00789,7.511279999999999
110,0.01429,13.60408
115,0.00996,9.48192
113,0.01116,10.624319999999999
178,0.01858,17.68816
209,0.01971,18.76392
161,0.01893,18.021359999999998
35,0.03844,36.59488
77,0.09926,94.49552
12,0.09517,90.60184000000001
2,0.09832,93.60064
0,0.08151,77.59752
0,0.04926,46.89552
0,0.0384,36.556799999999996
1,0.04372,41.62144
0,0.06592,62.755840000000006
6,0.11345,108.00439999999999
28,0.08704,82.86208
48,0.05786,55.08272
79,0.05445,51.8364
129,0.0382,36.3664
187,0.01301,12.385520000000001
112,0.00919,8.74888
84,0.01703,16.21256
92,0.01548,14.73696
96,0.01394,13.27088
120,0.01082,10.30064
151,0.04279,40.73608
191,0.05142,48.95184
255,0.04273,40.67896
233,0.00717,6.82584
257,0.00464,4.41728
224,0.0,0.0
167,0.0,0.0
70,0.0,0.0
93,0.00318,3.0273600000000003
124,0.00231,2.19912
132,0.00228,2.17056
151,0.01103,10.50056
238,0.04883,46.48616
380,0.1158,110.2416
502,0.18712,178.13824
605,0.3343,318.2536
696,0.30518,290.53136
724,0.52129,496.26808000000005
738,0.41221,392.42392
724,0.17552,167.09504
742,0.15181,144.52312
740,0.14836,141.23872
739,0.14836,141.23872
770,0.1398,133.08960000000002
762,0.13287,126.49224
790,0.08258,78.61616
791,0.13369,127.27288
792,0.06089,57.96728
794,0.01562,14.87024
794,0.00267,2.54184
794,0.00184,1.7516800000000001
789,0.0,0.0
794,0.0,0.0
793,0.0,0.0
785,0.0,0.0
793,0.0,0.0
794,0.00661,6.29272
793,0.02956,28.14112
794,0.04766,45.37232
794,0.09123,86.85096
794,0.03137,29.864240000000002
778,0.04045,38.5084
794,0.0148,14.0896
794,0.011,10.472
787,0.01228,11.69056
794,0.01415,13.470799999999999
794,0.03959,37.68968
794,0.0513,48.8376
794,0.13643,129.88136
794,0.17875,170.17
794,0.19646,187.02992
794,0.23187,220.74024
757,0.25466,242.43632
575,0.12186,116.01071999999999
670,0.04282,40.76464
458,0.03009,28.64568
428,0.01619,15.41288
382,0.01216,11.57632
397,0.02299,21.88648
437,0.03238,30.82576
592,0.06242,59.423840000000006
235,0.09432,89.79264
337,0.16942,161.28784
186,0.16534,157.40367999999998
222,0.16273,154.91896000000003
207,0.16244,154.64288
169,0.15183,144.54216
268,0.12683,120.74216
283,0.1222,116.3344
139,0.15004,142.83808000000002
106,0.14219,135.36488
217,0.10498,99.94096
323,0.07305,69.5436
445,0.03986,37.94672
245,0.01842,17.53584
360,0.02429,23.12408
545,0.00732,6.96864
532,0.002,1.9040000000000001
460,0.00056,0.5331199999999999
536,0.01208,11.500160000000001
605,0.05314,50.58928
548,0.07286,69.36272
568,0.06544,62.29888
465,0.06481,61.69912000000001
438,0.06986,66.50672
405,0.08161,77.69272000000001
579,0.06298,59.956959999999995
533,0.04286,40.80272
194,0.03117,29.67384
166,0.02676,25.47552
250,0.03444,32.78688
368,0.06604,62.87008
374,0.08575,81.634
266,0.13757,130.96663999999998
276,0.14458,137.64015999999998
259,0.12766,121.53232
289,0.07197,68.51544000000001
267,0.06123,58.29096
253,0.06386,60.79472
214,0.03725,35.461999999999996
327,0.02225,21.182
174,0.01553,14.78456
61,0.00936,8.91072
93,0.02317,22.05784
60,0.03381,32.18712
80,0.04052,38.57504
76,0.03972,37.81344
58,0.04659,44.35368
22,0.07201,68.55352
9,0.08258,78.61616
47,0.06974,66.39247999999999
97,0.02556,24.33312
17,0.01669,15.88888
5,0.01564,14.889280000000001
5,0.01612,15.346239999999998
1,0.0363,34.5576
0,0.06848,65.19296
0,0.14617,139.15384
0,0.22226,211.59152
5,0.25176,239.67551999999998
12,0.29383,279.72616
10,0.30837,293.56824
6,0.3402,323.8704
1,0.3477,331.0104
2,0.39961,380.42872
2,0.30273,288.19896
1,0.21791,207.45032
5,0.18191,173.17831999999999
8,0.1806,171.93120000000002
7,0.20407,194.27464
16,0.17688,168.38976
25,0.18287,174.09224
20,0.18272,173.94943999999998
24,0.16977,161.62104
38,0.2108,200.68159999999997
58,0.25933,246.88216
100,0.25559,243.32168
104,0.22204,211.38208
143,0.19509,185.72568
153,0.21995,209.3924
187,0.27059,257.60168
196,0.29236,278.32672
271,0.30431,289.70312
343,0.37306,355.15312
391,0.38717,368.58584
440,0.40614,386.64528
472,0.4024,383.0848
443,0.37512,357.11424
432,0.35542,338.35984
354,0.26821,255.33592000000002
259,0.11438,108.88976
157,0.10264,97.71328
67,0.10597,100.88344
50,0.14699,139.93448
45,0.17252,164.23904000000002
133,0.18684,177.87168
43,0.21789,207.43128
49,0.43769,416.68088
42,0.61187,582.5002400000001
38,0.66977,637.62104
43,0.71024,676.14848
122,0.73393,698.70136
90,0.75076,714.72352
61,0.75177,715.6850400000001
89,0.79739,759.11528
77,0.7896,751.6992
42,0.68461,651.74872
27,0.68532,652.4246400000001
22,0.55823,531.43496
27,0.51953,494.59256000000005
16,0.5039,479.7128
7,0.44703,425.57256
3,0.42503,404.62856
1,0.31762,302.37424
0,0.31443,299.33736
0,0.34064,324.28928
0,0.45833,436.33016000000003
0,0.36707,349.45064
0,0.32438,308.80976
0,0.3369,320.7288
0,0.56573,538.5749599999999
0,0.51876,493.85952
0,0.58265,554.6828
0,0.45766,435.69232
0,0.48839,464.94728
0,0.41227,392.48104
0,0.3886,369.9472
2,0.39201,373.19352000000003
2,0.34475,328.202
0,0.28651,272.75752
1,0.26085,248.32920000000001
2,0.30292,288.37984
4,0.38536,366.86271999999997
9,0.42614,405.68528000000003
15,0.39848,379.35296
30,0.39735,378.2772
54,0.48421,460.96792
40,0.42659,406.11368000000004
64,0.30853,293.72056000000003
54,0.3018,287.3136
71,0.33555,319.4436
57,0.36553,347.98456000000004
76,0.55559,528.92168
138,0.6101,580.8152
93,0.7529,716.7608
178,0.76811,731.24072
131,0.64581,614.81112
230,0.67426,641.8955199999999
184,0.6874,654.4048
180,0.72783,692.8941599999999
182,0.73007,695.02664
205,0.71854,684.05008
245,0.68555,652.6436
254,0.58646,558.30992
252,0.59352,565.0310400000001
276,0.59234,563.90768
299,0.66172,629.95744
298,0.60018,571.3713600000001
365,0.59715,568.4868
354,0.53496,509.28192
320,0.50068,476.64736
309,0.51013,485.64376
233,0.51872,493.82143999999994
203,0.54888,522.53376
188,0.60635,577.2452
277,0.61011,580.8247200000001
235,0.52731,501.99911999999995
326,0.61642,586.8318399999999
544,0.58863,560.37576
477,0.50592,481.63584000000003
411,0.64007,609.34664
387,0.60421,575.2079200000001
545,0.56285,535.8331999999999
565,0.5752,547.5904
524,0.32384,308.29568
522,0.55384,527.25568
505,0.64103,610.2605599999999
471,0.68722,654.2334400000001
405,0.76798,731.11696
331,0.72601,691.16152
215,0.73912,703.64224
157,0.766,729.232
203,0.76635,729.5652
192,0.74208,706.46016
223,0.7374,702.0048
205,0.68411,651.27272
177,0.71123,677.09096
122,0.65951,627.85352
231,0.62212,592.25824
171,0.65226,620.95152
284,0.59197,563.55544
247,0.817,777.784
304,0.81975,780.4019999999999
258,0.73417,698.92984
492,0.72321,688.4959200000001
379,0.77598,738.73296
573,0.75435,718.1411999999999
625,0.65373,622.35096
644,0.58251,554.54952
646,0.62949,599.27448
657,0.40042,381.19984
727,0.46538,443.04176
696,0.29217,278.14583999999996
781,0.31891,303.60232
772,0.42695,406.4564
737,0.35548,338.41696
691,0.44732,425.84864
769,0.43277,411.99703999999997
794,0.19206,182.84112000000002
