Parent Name,Collection,Property,Band,Datetime,Units,Nevada Power Non-Spin,Nevada Power Regulation,Nevada Power Spin,Sierra Non-Spin,Sierra Regulation,Sierra Spin
System,Reserve,Risk,1,3/24/30 13:00,MW,48.63,61.50,61.70,55.71,19.50,55.71
System,Reserve,Risk,1,3/24/30 14:00,MW,49.62,61.50,61.70,54.77,19.50,54.77
System,Reserve,Risk,1,3/24/30 15:00,MW,54.82,61.50,61.70,55.50,19.50,55.50
System,Reserve,Risk,1,3/24/30 16:00,MW,60.23,61.50,60.23,56.49,19.50,56.49
System,Reserve,Risk,1,3/24/30 17:00,MW,67.71,61.50,67.71,58.33,19.50,58.33
System,Reserve,Risk,1,3/24/30 18:00,MW,73.63,61.50,73.63,60.18,19.50,60.18
System,Reserve,Risk,1,3/24/30 19:00,MW,77.44,61.50,77.44,61.63,19.50,61.63
System,Reserve,Risk,1,3/24/30 20:00,MW,75.42,61.50,75.42,61.56,19.50,61.56
System,Reserve,Risk,1,3/24/30 21:00,MW,71.95,61.50,71.95,60.16,19.50,60.16
System,Reserve,Risk,1,3/24/30 22:00,MW,70.73,61.50,70.73,60.18,19.50,60.18
System,Reserve,Risk,1,3/24/30 23:00,MW,65.83,61.50,65.83,58.07,19.50,58.07
System,Reserve,Risk,1,3/25/30,MW,65.73,61.50,65.73,56.90,19.50,56.90
System,Reserve,Risk,1,3/25/30 1:00,MW,62.99,61.50,62.99,56.42,19.50,56.42
System,Reserve,Risk,1,3/25/30 2:00,MW,61.19,61.50,61.19,55.97,19.50,55.97
System,Reserve,Risk,1,3/25/30 3:00,MW,60.93,61.50,60.93,55.84,19.50,55.84
System,Reserve,Risk,1,3/25/30 4:00,MW,62.04,61.50,62.04,56.33,19.50,56.33
System,Reserve,Risk,1,3/25/30 5:00,MW,65.65,61.50,65.65,56.97,19.50,56.97
System,Reserve,Risk,1,3/25/30 6:00,MW,71.28,61.50,71.28,61.43,19.50,61.43
System,Reserve,Risk,1,3/25/30 7:00,MW,70.22,61.50,70.22,63.99,19.50,63.99
System,Reserve,Risk,1,3/25/30 8:00,MW,64.29,61.50,64.29,63.46,19.50,63.46
System,Reserve,Risk,1,3/25/30 9:00,MW,60.86,61.50,60.86,63.83,19.50,63.83
System,Reserve,Risk,1,3/25/30 10:00,MW,57.38,61.50,57.38,63.71,19.50,63.71
System,Reserve,Risk,1,3/25/30 11:00,MW,57.22,61.50,57.22,64.12,19.50,64.12
System,Reserve,Risk,1,3/25/30 12:00,MW,57.92,61.50,57.92,63.80,19.50,63.80
System,Reserve,Risk,1,3/25/30 13:00,MW,60.44,61.50,60.44,63.65,19.50,63.65
System,Reserve,Risk,1,3/25/30 14:00,MW,64.88,61.50,64.88,63.18,19.50,63.18
System,Reserve,Risk,1,3/25/30 15:00,MW,72.12,61.50,72.12,63.16,19.50,63.16
System,Reserve,Risk,1,3/25/30 16:00,MW,79.25,61.50,79.25,63.33,19.50,63.33
System,Reserve,Risk,1,3/25/30 17:00,MW,85.65,61.50,85.65,64.22,19.50,64.22
System,Reserve,Risk,1,3/25/30 18:00,MW,88.97,61.50,88.97,64.70,19.50,64.70
System,Reserve,Risk,1,3/25/30 19:00,MW,89.02,61.50,89.02,64.27,19.50,64.27
System,Reserve,Risk,1,3/25/30 20:00,MW,86.04,61.50,86.04,62.93,19.50,62.93
System,Reserve,Risk,1,3/25/30 21:00,MW,81.25,61.50,81.25,60.88,19.50,60.88
System,Reserve,Risk,1,3/25/30 22:00,MW,78.18,61.50,78.18,60.19,19.50,60.19
System,Reserve,Risk,1,3/25/30 23:00,MW,72.33,61.50,72.33,58.06,19.50,58.06
System,Reserve,Risk,1,3/26/30,MW,71.57,61.50,71.57,57.91,19.50,57.91
System,Reserve,Risk,1,3/26/30 1:00,MW,66.88,61.50,66.88,56.00,19.50,56.00
System,Reserve,Risk,1,3/26/30 2:00,MW,65.06,61.50,65.06,55.73,19.50,55.73
System,Reserve,Risk,1,3/26/30 3:00,MW,64.56,61.50,64.56,55.72,19.50,55.72
System,Reserve,Risk,1,3/26/30 4:00,MW,65.53,61.50,65.53,56.70,19.50,56.70
System,Reserve,Risk,1,3/26/30 5:00,MW,69.60,61.50,69.60,58.88,19.50,58.88
System,Reserve,Risk,1,3/26/30 6:00,MW,76.07,61.50,76.07,63.79,19.50,63.79
System,Reserve,Risk,1,3/26/30 7:00,MW,73.75,61.50,73.75,66.27,19.50,66.27
System,Reserve,Risk,1,3/26/30 8:00,MW,67.42,61.50,67.42,64.84,19.50,64.84
System,Reserve,Risk,1,3/26/30 9:00,MW,64.57,61.50,64.57,65.05,19.50,65.05
System,Reserve,Risk,1,3/26/30 10:00,MW,62.61,61.50,62.61,65.15,19.50,65.15
System,Reserve,Risk,1,3/26/30 11:00,MW,60.86,61.50,60.86,64.77,19.50,64.77
System,Reserve,Risk,1,3/26/30 12:00,MW,61.70,61.50,61.70,65.07,19.50,65.07
System,Reserve,Risk,1,3/26/30 13:00,MW,61.31,61.50,61.31,64.15,19.50,64.15
System,Reserve,Risk,1,3/26/30 14:00,MW,64.91,61.50,64.91,63.45,19.50,63.45
System,Reserve,Risk,1,3/26/30 15:00,MW,69.66,61.50,69.66,63.02,19.50,63.02
System,Reserve,Risk,1,3/26/30 16:00,MW,75.77,61.50,75.77,62.62,19.50,62.62
System,Reserve,Risk,1,3/26/30 17:00,MW,81.81,61.50,81.81,63.95,19.50,63.95
System,Reserve,Risk,1,3/26/30 18:00,MW,86.19,61.50,86.19,63.50,19.50,63.50
System,Reserve,Risk,1,3/26/30 19:00,MW,88.17,61.50,88.17,63.37,19.50,63.37
System,Reserve,Risk,1,3/26/30 20:00,MW,85.31,61.50,85.31,62.47,19.50,62.47
System,Reserve,Risk,1,3/26/30 21:00,MW,81.55,61.50,81.55,61.85,19.50,61.85
System,Reserve,Risk,1,3/26/30 22:00,MW,79.11,61.50,79.11,59.52,19.50,59.52
System,Reserve,Risk,1,3/26/30 23:00,MW,73.50,61.50,73.50,57.10,19.50,57.10
System,Reserve,Risk,1,3/27/30,MW,63.98,61.50,63.98,55.12,19.50,55.12
System,Reserve,Risk,1,3/27/30 1:00,MW,61.39,61.50,61.39,54.47,19.50,54.47
System,Reserve,Risk,1,3/27/30 2:00,MW,60.31,61.50,60.31,54.54,19.50,54.54
System,Reserve,Risk,1,3/27/30 3:00,MW,60.16,61.50,60.16,54.31,19.50,54.31
System,Reserve,Risk,1,3/27/30 4:00,MW,61.43,61.50,61.43,55.96,19.50,55.96
System,Reserve,Risk,1,3/27/30 5:00,MW,64.68,61.50,64.68,58.39,19.50,58.39
System,Reserve,Risk,1,3/27/30 6:00,MW,70.78,61.50,70.78,62.35,19.50,62.35
System,Reserve,Risk,1,3/27/30 7:00,MW,67.80,61.50,67.80,64.95,19.50,64.95
System,Reserve,Risk,1,3/27/30 8:00,MW,60.58,61.50,60.58,63.79,19.50,63.79
System,Reserve,Risk,1,3/27/30 9:00,MW,57.23,61.50,57.23,63.20,19.50,63.20
System,Reserve,Risk,1,3/27/30 10:00,MW,54.78,61.50,54.78,63.13,19.50,63.13
System,Reserve,Risk,1,3/27/30 11:00,MW,53.88,61.50,53.88,62.89,19.50,62.89
System,Reserve,Risk,1,3/27/30 12:00,MW,52.59,61.50,52.59,62.88,19.50,62.88
System,Reserve,Risk,1,3/27/30 13:00,MW,53.71,61.50,53.71,62.38,19.50,62.38
System,Reserve,Risk,1,3/27/30 14:00,MW,56.33,61.50,56.33,62.60,19.50,62.60
System,Reserve,Risk,1,3/27/30 15:00,MW,62.03,61.50,62.03,62.28,19.50,62.28
System,Reserve,Risk,1,3/27/30 16:00,MW,68.10,61.50,68.10,62.03,19.50,62.03
System,Reserve,Risk,1,3/27/30 17:00,MW,75.29,61.50,75.29,62.58,19.50,62.58
System,Reserve,Risk,1,3/27/30 18:00,MW,79.41,61.50,79.41,62.84,19.50,62.84
System,Reserve,Risk,1,3/27/30 19:00,MW,82.22,61.50,82.22,62.91,19.50,62.91
System,Reserve,Risk,1,3/27/30 20:00,MW,79.29,61.50,79.29,61.70,19.50,61.70
System,Reserve,Risk,1,3/27/30 21:00,MW,75.87,61.50,75.87,59.77,19.50,59.77
System,Reserve,Risk,1,3/27/30 22:00,MW,72.79,61.50,72.79,59.12,19.50,59.12
System,Reserve,Risk,1,3/27/30 23:00,MW,67.97,61.50,67.97,56.77,19.50,56.77
System,Reserve,Risk,1,3/28/30,MW,67.05,61.50,67.05,55.79,19.50,55.79
System,Reserve,Risk,1,3/28/30 1:00,MW,64.74,61.50,64.74,55.54,19.50,55.54
System,Reserve,Risk,1,3/28/30 2:00,MW,61.94,61.50,61.94,56.10,19.50,56.10
System,Reserve,Risk,1,3/28/30 3:00,MW,61.18,61.50,61.18,56.48,19.50,56.48
System,Reserve,Risk,1,3/28/30 4:00,MW,62.35,61.50,62.35,58.86,19.50,58.86
System,Reserve,Risk,1,3/28/30 5:00,MW,65.30,61.50,65.30,61.54,19.50,61.54
System,Reserve,Risk,1,3/28/30 6:00,MW,70.91,61.50,70.91,65.13,19.50,65.13
System,Reserve,Risk,1,3/28/30 7:00,MW,69.23,61.50,69.23,67.16,19.50,67.16
System,Reserve,Risk,1,3/28/30 8:00,MW,64.15,61.50,64.15,65.61,19.50,65.61
System,Reserve,Risk,1,3/28/30 9:00,MW,61.58,61.50,61.58,65.62,19.50,65.62
System,Reserve,Risk,1,3/28/30 10:00,MW,60.52,61.50,60.52,65.06,19.50,65.06
System,Reserve,Risk,1,3/28/30 11:00,MW,59.66,61.50,59.66,65.05,19.50,65.05
System,Reserve,Risk,1,3/28/30 12:00,MW,59.51,61.50,59.51,64.28,19.50,64.28
System,Reserve,Risk,1,3/28/30 13:00,MW,60.80,61.50,60.80,63.13,19.50,63.13
System,Reserve,Risk,1,3/28/30 14:00,MW,66.97,61.50,66.97,62.05,19.50,62.05
System,Reserve,Risk,1,3/28/30 15:00,MW,73.20,61.50,73.20,62.74,19.50,62.74
System,Reserve,Risk,1,3/28/30 16:00,MW,76.21,61.50,76.21,62.94,19.50,62.94
System,Reserve,Risk,1,3/28/30 17:00,MW,80.01,61.50,80.01,63.76,19.50,63.76
System,Reserve,Risk,1,3/28/30 18:00,MW,83.80,61.50,83.80,64.88,19.50,64.88
System,Reserve,Risk,1,3/28/30 19:00,MW,83.54,61.50,83.54,65.18,19.50,65.18
System,Reserve,Risk,1,3/28/30 20:00,MW,81.70,61.50,81.70,63.50,19.50,63.50
System,Reserve,Risk,1,3/28/30 21:00,MW,75.95,61.50,75.95,61.19,19.50,61.19
System,Reserve,Risk,1,3/28/30 22:00,MW,75.45,61.50,75.45,60.77,19.50,60.77
System,Reserve,Risk,1,3/28/30 23:00,MW,70.36,61.50,70.36,58.78,19.50,58.78
System,Reserve,Risk,1,3/29/30,MW,66.47,61.50,66.47,57.05,19.50,57.05
System,Reserve,Risk,1,3/29/30 1:00,MW,63.43,61.50,63.43,56.68,19.50,56.68
System,Reserve,Risk,1,3/29/30 2:00,MW,61.32,61.50,61.32,56.45,19.50,56.45
System,Reserve,Risk,1,3/29/30 3:00,MW,60.56,61.50,60.56,56.76,19.50,56.76
System,Reserve,Risk,1,3/29/30 4:00,MW,61.78,61.50,61.78,58.03,19.50,58.03
System,Reserve,Risk,1,3/29/30 5:00,MW,65.39,61.50,65.39,61.13,19.50,61.13
System,Reserve,Risk,1,3/29/30 6:00,MW,70.46,61.50,70.46,64.81,19.50,64.81
System,Reserve,Risk,1,3/29/30 7:00,MW,69.21,61.50,69.21,65.70,19.50,65.70
System,Reserve,Risk,1,3/29/30 8:00,MW,63.81,61.50,63.81,64.01,19.50,64.01
System,Reserve,Risk,1,3/29/30 9:00,MW,61.87,61.50,61.87,63.74,19.50,63.74
System,Reserve,Risk,1,3/29/30 10:00,MW,59.87,61.50,59.87,64.36,19.50,64.36
System,Reserve,Risk,1,3/29/30 11:00,MW,57.57,61.50,57.57,64.16,19.50,64.16
System,Reserve,Risk,1,3/29/30 12:00,MW,59.91,61.50,59.91,63.47,19.50,63.47
System,Reserve,Risk,1,3/29/30 13:00,MW,62.83,61.50,62.83,62.36,19.50,62.36
System,Reserve,Risk,1,3/29/30 14:00,MW,67.96,61.50,67.96,62.94,19.50,62.94
System,Reserve,Risk,1,3/29/30 15:00,MW,73.50,61.50,73.50,62.29,19.50,62.29
System,Reserve,Risk,1,3/29/30 16:00,MW,80.32,61.50,80.32,62.90,19.50,62.90
System,Reserve,Risk,1,3/29/30 17:00,MW,86.34,61.50,86.34,64.00,19.50,64.00
System,Reserve,Risk,1,3/29/30 18:00,MW,88.35,61.50,88.35,64.07,19.50,64.07
System,Reserve,Risk,1,3/29/30 19:00,MW,89.74,61.50,89.74,64.17,19.50,64.17
System,Reserve,Risk,1,3/29/30 20:00,MW,86.73,61.50,86.73,62.54,19.50,62.54
System,Reserve,Risk,1,3/29/30 21:00,MW,82.02,61.50,82.02,60.56,19.50,60.56
System,Reserve,Risk,1,3/29/30 22:00,MW,79.28,61.50,79.28,59.99,19.50,59.99
System,Reserve,Risk,1,3/29/30 23:00,MW,73.31,61.50,73.31,57.55,19.50,57.55
System,Reserve,Risk,1,3/30/30,MW,68.31,61.50,68.31,55.84,19.50,55.84
System,Reserve,Risk,1,3/30/30 1:00,MW,65.37,61.50,65.37,54.90,19.50,54.90
System,Reserve,Risk,1,3/30/30 2:00,MW,63.14,61.50,63.14,54.33,19.50,54.33
System,Reserve,Risk,1,3/30/30 3:00,MW,62.38,61.50,62.38,54.11,19.50,54.11
System,Reserve,Risk,1,3/30/30 4:00,MW,62.06,61.50,62.06,54.27,19.50,54.27
System,Reserve,Risk,1,3/30/30 5:00,MW,63.89,61.50,63.89,55.55,19.50,55.55
System,Reserve,Risk,1,3/30/30 6:00,MW,65.71,61.50,65.71,57.24,19.50,57.24
System,Reserve,Risk,1,3/30/30 7:00,MW,62.43,61.50,62.43,57.70,19.50,57.70
System,Reserve,Risk,1,3/30/30 8:00,MW,56.02,61.50,61.70,57.07,19.50,57.07
System,Reserve,Risk,1,3/30/30 9:00,MW,55.51,61.50,61.70,58.58,19.50,58.58
System,Reserve,Risk,1,3/30/30 10:00,MW,51.26,61.50,61.70,57.59,19.50,57.59
System,Reserve,Risk,1,3/30/30 11:00,MW,53.82,61.50,61.70,58.43,19.50,58.43
System,Reserve,Risk,1,3/30/30 12:00,MW,53.41,61.50,61.70,57.49,19.50,57.49
System,Reserve,Risk,1,3/30/30 13:00,MW,54.21,61.50,61.70,56.85,19.50,56.85
System,Reserve,Risk,1,3/30/30 14:00,MW,57.28,61.50,61.70,56.18,19.50,56.18
System,Reserve,Risk,1,3/30/30 15:00,MW,62.87,61.50,62.87,56.56,19.50,56.56
System,Reserve,Risk,1,3/30/30 16:00,MW,68.78,61.50,68.78,57.29,19.50,57.29
System,Reserve,Risk,1,3/30/30 17:00,MW,76.50,61.50,76.50,58.99,19.50,58.99
System,Reserve,Risk,1,3/30/30 18:00,MW,80.94,61.50,80.94,60.01,19.50,60.01
System,Reserve,Risk,1,3/30/30 19:00,MW,84.88,61.50,84.88,60.66,19.50,60.66
System,Reserve,Risk,1,3/30/30 20:00,MW,82.16,61.50,82.16,59.57,19.50,59.57
System,Reserve,Risk,1,3/30/30 21:00,MW,77.91,61.50,77.91,57.48,19.50,57.48
System,Reserve,Risk,1,3/30/30 22:00,MW,76.12,61.50,76.12,57.11,19.50,57.11
System,Reserve,Risk,1,3/30/30 23:00,MW,71.30,61.50,71.30,55.03,19.50,55.03
System,Reserve,Risk,1,3/31/30,MW,68.34,61.50,68.34,54.35,19.50,54.35
System,Reserve,Risk,1,3/31/30 1:00,MW,64.88,61.50,64.88,53.32,19.50,53.32
System,Reserve,Risk,1,3/31/30 2:00,MW,61.56,61.50,61.56,52.43,19.50,52.43
System,Reserve,Risk,1,3/31/30 3:00,MW,60.28,61.50,60.28,52.71,19.50,52.71
System,Reserve,Risk,1,3/31/30 4:00,MW,59.23,61.50,59.23,52.91,19.50,52.91
System,Reserve,Risk,1,3/31/30 5:00,MW,60.35,61.50,60.35,53.60,19.50,53.60
System,Reserve,Risk,1,3/31/30 6:00,MW,62.51,61.50,62.51,55.63,19.50,55.63
System,Reserve,Risk,1,3/31/30 7:00,MW,60.05,61.50,60.05,57.47,19.50,57.47
System,Reserve,Risk,1,3/31/30 8:00,MW,54.60,61.50,54.60,56.63,19.50,56.63
System,Reserve,Risk,1,3/31/30 9:00,MW,54.31,61.50,54.31,57.09,19.50,57.09
System,Reserve,Risk,1,3/31/30 10:00,MW,54.21,61.50,54.21,57.52,19.50,57.52
System,Reserve,Risk,1,3/31/30 11:00,MW,53.62,61.50,53.62,57.92,19.50,57.92
System,Reserve,Risk,1,3/31/30 12:00,MW,55.78,61.50,55.78,57.69,19.50,57.69
System,Reserve,Risk,1,3/31/30 13:00,MW,59.78,61.50,59.78,57.61,19.50,57.61
System,Reserve,Risk,1,3/31/30 14:00,MW,62.75,61.50,62.75,56.24,19.50,56.24
System,Reserve,Risk,1,3/31/30 15:00,MW,68.96,61.50,68.96,56.63,19.50,56.63
System,Reserve,Risk,1,3/31/30 16:00,MW,75.76,61.50,75.76,57.38,19.50,57.38
System,Reserve,Risk,1,3/31/30 17:00,MW,81.48,61.50,81.48,58.75,19.50,58.75
System,Reserve,Risk,1,3/31/30 18:00,MW,86.13,61.50,86.13,59.64,19.50,59.64
System,Reserve,Risk,1,3/31/30 19:00,MW,90.47,61.50,90.47,60.64,19.50,60.64
System,Reserve,Risk,1,3/31/30 20:00,MW,88.13,61.50,88.13,60.40,19.50,60.40
System,Reserve,Risk,1,3/31/30 21:00,MW,83.07,61.50,83.07,58.54,19.50,58.54
System,Reserve,Risk,1,3/31/30 22:00,MW,79.53,61.50,79.53,57.55,19.50,57.55
System,Reserve,Risk,1,3/31/30 23:00,MW,73.02,61.50,73.02,54.81,19.50,54.81
System,Reserve,Risk,1,4/1/30,MW,56.30,61.50,56.30,50.83,19.50,50.83
System,Reserve,Risk,1,4/1/30 1:00,MW,54.15,61.50,54.15,50.26,19.50,50.26
System,Reserve,Risk,1,4/1/30 2:00,MW,52.49,61.50,52.49,50.30,19.50,50.30
System,Reserve,Risk,1,4/1/30 3:00,MW,52.07,61.50,52.07,50.39,19.50,50.39
System,Reserve,Risk,1,4/1/30 4:00,MW,52.90,61.50,52.90,51.72,19.50,51.72
System,Reserve,Risk,1,4/1/30 5:00,MW,55.59,61.50,55.59,54.08,19.50,54.08
System,Reserve,Risk,1,4/1/30 6:00,MW,59.26,61.50,59.26,57.92,19.50,57.92
System,Reserve,Risk,1,4/1/30 7:00,MW,56.42,61.50,56.42,59.77,19.50,59.77
System,Reserve,Risk,1,4/1/30 8:00,MW,50.04,61.50,50.04,58.91,19.50,58.91
System,Reserve,Risk,1,4/1/30 9:00,MW,47.15,61.50,47.15,59.45,19.50,59.45
System,Reserve,Risk,1,4/1/30 10:00,MW,44.41,61.50,44.41,59.87,19.50,59.87
System,Reserve,Risk,1,4/1/30 11:00,MW,44.04,61.50,44.04,60.22,19.50,60.22
System,Reserve,Risk,1,4/1/30 12:00,MW,44.47,61.50,44.47,60.40,19.50,60.40
System,Reserve,Risk,1,4/1/30 13:00,MW,46.57,61.50,46.57,60.41,19.50,60.41
System,Reserve,Risk,1,4/1/30 14:00,MW,50.35,61.50,50.35,59.65,19.50,59.65
System,Reserve,Risk,1,4/1/30 15:00,MW,56.82,61.50,56.82,59.66,19.50,59.66
System,Reserve,Risk,1,4/1/30 16:00,MW,63.00,61.50,63.00,59.02,19.50,59.02
System,Reserve,Risk,1,4/1/30 17:00,MW,68.98,61.50,68.98,59.42,19.50,59.42
System,Reserve,Risk,1,4/1/30 18:00,MW,73.90,61.50,73.90,59.96,19.50,59.96
System,Reserve,Risk,1,4/1/30 19:00,MW,74.72,61.50,74.72,59.10,19.50,59.10
System,Reserve,Risk,1,4/1/30 20:00,MW,71.88,61.50,71.88,57.53,19.50,57.53
System,Reserve,Risk,1,4/1/30 21:00,MW,67.93,61.50,67.93,55.81,19.50,55.81
System,Reserve,Risk,1,4/1/30 22:00,MW,66.06,61.50,66.06,55.38,19.50,55.38
System,Reserve,Risk,1,4/1/30 23:00,MW,61.36,61.50,61.36,53.97,19.50,53.97
System,Reserve,Risk,1,4/2/30,MW,59.31,61.50,59.31,53.85,19.50,53.85
System,Reserve,Risk,1,4/2/30 1:00,MW,54.04,61.50,54.04,52.21,19.50,52.21
System,Reserve,Risk,1,4/2/30 2:00,MW,51.56,61.50,51.56,51.50,19.50,51.50
System,Reserve,Risk,1,4/2/30 3:00,MW,50.57,61.50,50.57,51.48,19.50,51.48
System,Reserve,Risk,1,4/2/30 4:00,MW,51.40,61.50,51.40,52.24,19.50,52.24
System,Reserve,Risk,1,4/2/30 5:00,MW,53.98,61.50,53.98,54.11,19.50,54.11
System,Reserve,Risk,1,4/2/30 6:00,MW,57.37,61.50,62.30,57.70,19.50,57.70
System,Reserve,Risk,1,4/2/30 7:00,MW,53.40,61.50,62.30,59.39,19.50,59.39
System,Reserve,Risk,1,4/2/30 8:00,MW,46.47,61.50,62.30,58.21,19.50,58.21
System,Reserve,Risk,1,4/2/30 9:00,MW,43.68,61.50,62.30,58.96,19.50,58.96
System,Reserve,Risk,1,4/2/30 10:00,MW,42.78,61.50,62.30,59.34,19.50,59.34
System,Reserve,Risk,1,4/2/30 11:00,MW,42.73,61.50,62.30,58.87,19.50,58.87
System,Reserve,Risk,1,4/2/30 12:00,MW,46.47,61.50,62.30,59.55,19.50,59.55
System,Reserve,Risk,1,4/2/30 13:00,MW,48.59,61.50,62.30,58.71,19.50,58.71
System,Reserve,Risk,1,4/2/30 14:00,MW,52.56,61.50,62.30,59.42,19.50,59.42
System,Reserve,Risk,1,4/2/30 15:00,MW,58.66,61.50,62.30,58.76,19.50,58.76
System,Reserve,Risk,1,4/2/30 16:00,MW,65.13,61.50,65.13,58.15,19.50,58.15
System,Reserve,Risk,1,4/2/30 17:00,MW,72.07,61.50,72.07,58.88,19.50,58.88
System,Reserve,Risk,1,4/2/30 18:00,MW,76.83,61.50,76.83,58.99,19.50,58.99
System,Reserve,Risk,1,4/2/30 19:00,MW,77.91,61.50,77.91,59.56,19.50,59.56
System,Reserve,Risk,1,4/2/30 20:00,MW,75.00,61.50,75.00,58.57,19.50,58.57
System,Reserve,Risk,1,4/2/30 21:00,MW,70.74,61.50,70.74,57.17,19.50,57.17
System,Reserve,Risk,1,4/2/30 22:00,MW,67.49,61.50,67.49,56.55,19.50,56.55
System,Reserve,Risk,1,4/2/30 23:00,MW,61.82,61.50,61.82,54.93,19.50,54.93
System,Reserve,Risk,1,4/3/30,MW,55.20,61.50,55.20,52.78,19.50,52.78
System,Reserve,Risk,1,4/3/30 1:00,MW,52.46,61.50,52.46,52.19,19.50,52.19
System,Reserve,Risk,1,4/3/30 2:00,MW,50.40,61.50,50.40,51.92,19.50,51.92
System,Reserve,Risk,1,4/3/30 3:00,MW,49.58,61.50,49.58,53.10,19.50,53.10
System,Reserve,Risk,1,4/3/30 4:00,MW,50.51,61.50,50.51,53.71,19.50,53.71
System,Reserve,Risk,1,4/3/30 5:00,MW,52.71,61.50,52.71,55.06,19.50,55.06
System,Reserve,Risk,1,4/3/30 6:00,MW,55.52,61.50,62.30,58,19.50,58
System,Reserve,Risk,1,4/3/30 7:00,MW,51.24,61.50,62.30,60.50,19.50,60.50
System,Reserve,Risk,1,4/3/30 8:00,MW,44.24,61.50,62.30,59.23,19.50,59.23
System,Reserve,Risk,1,4/3/30 9:00,MW,39.76,61.50,62.30,57.70,19.50,57.70
System,Reserve,Risk,1,4/3/30 10:00,MW,37.35,61.50,62.30,57.76,19.50,57.76
System,Reserve,Risk,1,4/3/30 11:00,MW,35.71,61.50,62.30,58.11,19.50,58.11
System,Reserve,Risk,1,4/3/30 12:00,MW,36.16,61.50,62.30,59.09,19.50,59.09
System,Reserve,Risk,1,4/3/30 13:00,MW,38.95,61.50,62.30,58.19,19.50,58.19
System,Reserve,Risk,1,4/3/30 14:00,MW,42.56,61.50,62.30,57.49,19.50,57.49
System,Reserve,Risk,1,4/3/30 15:00,MW,48.93,61.50,62.30,57.89,19.50,57.89
System,Reserve,Risk,1,4/3/30 16:00,MW,55.18,61.50,55.18,57.82,19.50,57.82
System,Reserve,Risk,1,4/3/30 17:00,MW,62.55,61.50,62.55,59.00,19.50,59.00
System,Reserve,Risk,1,4/3/30 18:00,MW,67.95,61.50,67.95,58.87,19.50,58.87
System,Reserve,Risk,1,4/3/30 19:00,MW,70.33,61.50,70.33,59.10,19.50,59.10
System,Reserve,Risk,1,4/3/30 20:00,MW,67.60,61.50,67.60,57.85,19.50,57.85
System,Reserve,Risk,1,4/3/30 21:00,MW,63.77,61.50,63.77,55.87,19.50,55.87
System,Reserve,Risk,1,4/3/30 22:00,MW,62.72,61.50,62.72,55.87,19.50,55.87
System,Reserve,Risk,1,4/3/30 23:00,MW,58.01,61.50,58.01,54.20,19.50,54.20
System,Reserve,Risk,1,4/4/30,MW,51.66,61.50,51.66,55.03,19.50,55.03
System,Reserve,Risk,1,4/4/30 1:00,MW,49.24,61.50,49.24,53.87,19.50,53.87
System,Reserve,Risk,1,4/4/30 2:00,MW,47.61,61.50,47.61,53.54,19.50,53.54
System,Reserve,Risk,1,4/4/30 3:00,MW,47.06,61.50,47.06,53.47,19.50,53.47
System,Reserve,Risk,1,4/4/30 4:00,MW,47.72,61.50,47.72,54.20,19.50,54.20
System,Reserve,Risk,1,4/4/30 5:00,MW,49.92,61.50,49.92,56.27,19.50,56.27
System,Reserve,Risk,1,4/4/30 6:00,MW,53.76,61.50,62.30,60.26,19.50,60.26
System,Reserve,Risk,1,4/4/30 7:00,MW,49.99,61.50,62.30,62.15,19.50,62.15
System,Reserve,Risk,1,4/4/30 8:00,MW,43.18,61.50,62.30,61.32,19.50,61.32
System,Reserve,Risk,1,4/4/30 9:00,MW,39.33,61.50,62.30,61.94,19.50,61.94
System,Reserve,Risk,1,4/4/30 10:00,MW,37.30,61.50,62.30,62.05,19.50,62.05
System,Reserve,Risk,1,4/4/30 11:00,MW,35.58,61.50,62.30,62.04,19.50,62.04
System,Reserve,Risk,1,4/4/30 12:00,MW,36.75,61.50,62.30,62.16,19.50,62.16
System,Reserve,Risk,1,4/4/30 13:00,MW,38.50,61.50,62.30,61.71,19.50,61.71
System,Reserve,Risk,1,4/4/30 14:00,MW,41.78,61.50,62.30,61.60,19.50,61.60
System,Reserve,Risk,1,4/4/30 15:00,MW,48.71,61.50,62.30,62.08,19.50,62.08
System,Reserve,Risk,1,4/4/30 16:00,MW,56.82,61.50,62.30,62.08,19.50,62.08
System,Reserve,Risk,1,4/4/30 17:00,MW,63.65,61.50,63.65,62.85,19.50,62.85
System,Reserve,Risk,1,4/4/30 18:00,MW,69.02,61.50,69.02,62.92,19.50,62.92
System,Reserve,Risk,1,4/4/30 19:00,MW,69.97,61.50,69.97,62.76,19.50,62.76
System,Reserve,Risk,1,4/4/30 20:00,MW,68.01,61.50,68.01,61.85,19.50,61.85
System,Reserve,Risk,1,4/4/30 21:00,MW,63.42,61.50,63.42,59.48,19.50,59.48
System,Reserve,Risk,1,4/4/30 22:00,MW,62.01,61.50,62.01,58.46,19.50,58.46
System,Reserve,Risk,1,4/4/30 23:00,MW,56.99,61.50,56.99,56.74,19.50,56.74
System,Reserve,Risk,1,4/5/30,MW,55.04,61.50,55.04,52.79,19.50,52.79
System,Reserve,Risk,1,4/5/30 1:00,MW,51.84,61.50,51.84,51.74,19.50,51.74
System,Reserve,Risk,1,4/5/30 2:00,MW,49.24,61.50,49.24,51.42,19.50,51.42
System,Reserve,Risk,1,4/5/30 3:00,MW,48.17,61.50,48.17,51.23,19.50,51.23
